match_id,start_time,duration,radiant_win,radiant_team_id,dire_team_id,leagueid,patch,radiant_roster,dire_roster
8921002620,1785421964,3165,False,9600141.0,9256405.0,19944,60,1657135701;72393079;374875067;333351042;349310876,93526520;196482746;1092267175;206097366;340421206
8920897425,1785417628,2283,True,9600141.0,9256405.0,19944,60,1657135701;72393079;374875067;333351042;349310876,93526520;196482746;1092267175;206097366;340421206
8920872222,1785416889,3101,True,10150538.0,9338413.0,20009,60,177203952;1026694469;292921272;105045291;81306398,127617979;190826739;58513047;181267255;140288368
8920787889,1785413289,2636,False,9600141.0,9256405.0,19944,60,1657135701;72393079;374875067;333351042;349310876,93526520;196482746;1092267175;206097366;340421206
8920770467,1785412902,2008,True,9338413.0,10150538.0,20009,60,127617979;190826739;58513047;181267255;140288368,177203952;1026694469;292921272;105045291;81306398
8920668670,1785407804,3058,False,10136357.0,10182357.0,20009,60,111620041;152168157;138880576;101356886;210053851,86698277;346412363;136829091;93618577;331855530
8920655724,1785406672,2424,True,9600141.0,10164236.0,19944,60,1657135701;72393079;374875067;333351042;349310876,323562138;167976729;1001714951;1675320614;343909498
8920651252,1785406408,2749,True,9928636.0,10207771.0,20026,60,1074436691;40805086;148612029;276449590;1048617659,289171422;1010173059;298683250;316631735;893135754
8920586322,1785402514,2293,True,9600141.0,10164236.0,19944,60,1657135701;72393079;374875067;333351042;349310876,343909498;323562138;167976729;1001714951;1675320614
8920584549,1785402206,3465,False,10136357.0,10182357.0,20009,60,111620041;152168157;138880576;101356886;210053851,86698277;346412363;136829091;93618577;331855530
8920583963,1785402528,2031,True,9928636.0,10207771.0,20026,60,1074436691;40805086;148612029;276449590;1048617659,289171422;298683250;1010173059;316631735;893135754
8920294127,1785376970,1820,False,10207445.0,10207449.0,20030,60,160527310;361688848;164544758;215586515;235880461,126238768;150914755;175709801;79134733;55197649
8920276254,1785375082,3108,False,10151099.0,10207444.0,20030,60,92706637;397500264;52023367;168519391;138814035,86692726;175791687;207078168;91703580;421257589
8920265077,1785373951,1779,False,10207445.0,10207449.0,20030,60,160527310;235880461;215586515;164544758;361688848,126238768;55197649;175709801;150914755;79134733
8920253110,1785372803,2128,False,10207448.0,10151106.0,20030,60,396651757;241961344;99036634;83625397;81581812,449741428;189892277;340807092;94364925;75532826
8920236199,1785371260,2458,True,10207447.0,10207446.0,20030,60,319495561;323266527;93159453;108624725;281444314,141311376;106473979;190248321;86811043;134845952
8920233594,1785370824,2209,False,10151099.0,10207444.0,20030,60,397500264;92706637;52023367;168519391;138814035,86692726;421257589;175791687;91703580;207078168
8920227769,1785370309,2578,False,10207449.0,10207445.0,20030,60,126238768;150914755;55197649;175709801;79134733,215586515;160527310;235880461;164544758;361688848
8920209768,1785368501,2573,True,10151106.0,10207448.0,20030,60,340807092;189892277;449741428;94364925;75532826,396651757;241961344;99036634;81581812;83625397
8920197957,1785367443,2036,True,10207447.0,10207446.0,20030,60,319495561;323266527;93159453;108624725;281444314,141311376;106473979;190248321;86811043;134845952
8920146400,1785363481,3355,True,10207448.0,10151106.0,20030,60,396651757;241961344;99036634;83625397;81581812,94364925;449741428;189892277;75532826;340807092
8920135301,1785362932,3126,False,10207447.0,10207446.0,20030,60,319495561;323266527;93159453;108624725;281444314,106473979;141311376;190248321;86811043;134845952
8919803916,1785347278,2867,True,5014799.0,10108655.0,19944,60,1220993352;127530803;158072796;114162163;285282252,399920568;352623024;164685175;392385140;117089283
8919685210,1785342111,3036,False,5014799.0,10108655.0,19944,60,1220993352;127530803;158072796;166806255;114162163,352623024;164685175;392385140;117089283;399920568
8919546613,1785337240,3474,True,5014799.0,10108655.0,19944,60,1220993352;127530803;166806255;158072796;114162163,164685175;399920568;392385140;117089283;352623024
8919404744,1785332059,3091,True,9600141.0,10163973.0,19944,60,1657135701;72393079;374875067;333351042;349310876,1153798101;234119750;1675517497;435139370;156485213
8919264561,1785326793,2932,False,10163973.0,9600141.0,19944,60,1153798101;234119750;1675517497;435139370;156485213,1657135701;72393079;374875067;333351042;349310876
8918785800,1785291198,2604,False,10207448.0,10207447.0,20030,60,81581812;241961344;99036634;396651757;83625397,319495561;323266527;93159453;108624725;281444314
8918779289,1785290551,2373,False,10207445.0,10151106.0,20030,60,361688848;235880461;164544758;160527310;215586515,75532826;189892277;340807092;94364925;277196834
8918755623,1785288288,1805,True,10207449.0,10207444.0,20030,60,126238768;150914755;55197649;175709801;79134733,207078168;175791687;91703580;421257589;86692726
8918752598,1785287945,2825,True,10151099.0,10207446.0,20030,60,92706637;168519391;52023367;138814035;397500264,106473979;141311376;190248321;86811043;134845952
8918719177,1785284353,4705,True,10207448.0,10207445.0,20030,60,396651757;241961344;99036634;81581812;83625397,361688848;235880461;160527310;164544758;215586515
8918712934,1785283841,2401,False,10207446.0,10151106.0,20030,60,141311376;106473979;190248321;86811043;134845952,340807092;189892277;277196834;94364925;75532826
8918698853,1785282704,3526,True,10207447.0,10207449.0,20030,60,319495561;323266527;93159453;108624725;281444314,126238768;79134733;55197649;150914755;175709801
8918646759,1785278147,3130,False,10207444.0,10151106.0,20030,60,86692726;175791687;82546205;91703580;207078168,75532826;189892277;340807092;94364925;277196834
8918643442,1785277905,4610,True,10207448.0,10207446.0,20030,60,396651757;241961344;99036634;83625397;81581812,106473979;141311376;190248321;86811043;134845952
8918643351,1785277860,1685,True,10207447.0,10207445.0,20030,60,323266527;319495561;93159453;108624725;281444314,215586515;160527310;235880461;198514853;69256187
8918638679,1785277746,3475,True,10207449.0,10151099.0,20030,60,126238768;79134733;55197649;175709801;150914755,92706637;168519391;106670947;52023367;192120253
8918176547,1785255819,1696,False,10207521.0,10164236.0,19944,60,217088850;165110440;223342537;156029808;209103998,167976729;323562138;1001714951;343909498;1675320614
8918052500,1785251396,1982,False,10207521.0,10164236.0,19944,60,217088850;165110440;156029808;209103998;223342537,323562138;167976729;1001714951;1675320614;343909498
8917853656,1785244242,3810,True,10001885.0,10164236.0,19944,60,968545762;439345730;417604379;146383297;1675898897,167976729;323562138;1001714951;1675320614;343909498
8917738415,1785240138,2304,True,10001885.0,10164236.0,19944,60,417604379;968545762;439345730;1675898897;146383297,323562138;1001714951;167976729;1675320614;343909498
8917675823,1785236684,1520,True,55.0,5014799.0,19944,60,307173570;858106446;185059559;363739653;295697470,1220993352;127530803;158072796;114162163;285282252
8917611319,1785232942,1923,True,5014799.0,55.0,19944,60,1220993352;127530803;158072796;114162163;285282252,307173570;858106446;185059559;363739653;295697470
8917547035,1785229382,2021,True,55.0,5014799.0,19944,60,307173570;858106446;185059559;363739653;295697470,1220993352;127530803;158072796;114162163;285282252
8917262980,1785204508,2857,False,10207448.0,10207444.0,20030,60,396651757;241961344;99036634;81581812;83625397,421257589;86692726;175791687;91703580;207078168
8917257712,1785203952,2904,True,10207446.0,10207445.0,20030,60,113055105;106473979;190248321;141311376;134845952,160527310;69256187;235880461;164544758;215586515
8917254806,1785203602,2364,True,10207447.0,10151099.0,20030,60,323266527;319495561;93159453;108624725;281444314,168519391;52023367;92706637;397500264;138814035
